created_at	id	text
2013-10-16T16:57:12.000Z	390521822476656640	If someone brings me breakfast and Advil I will seriously love you forever.
2014-09-23T01:50:48.000Z	514230369202475008	@jordann_xo you can take a tylenol
2016-08-16T07:19:18.000Z	765447827719753729	"Seen this story in the news today? 

Caution urged for pregnant women using paracetamol

""The key message from... https://t.co/gPt76QDdB6"
2014-01-03T12:42:03.000Z	419086251216494592	Just snorted some xanax in the bathroom hm
2016-07-19T20:40:50.000Z	755502681960046592	Maybe some steroids could decrease the swelling? Idk. My dog growing up had neck tumors &amp; one round of steroid= 3 more yrs @TerriGreenUSA
2016-04-07T02:55:52.000Z	717908721674883077	When you quit smoking and haven't done xanax in over 4 months but dumb ass bitch still feel the need to try and throw shade 😂
2016-11-10T22:11:09.000Z	796837629207740416	LOL my mom put some advil from our house an empty advil thing to keep in her purse... IT WAS MY STASH BOTTLE now her purse smells looouud😂😂
2013-11-08T02:42:26.000Z	398641632846688256	@rephraser Oh could be drug-dealers/pharmacuetical co/depressed people... making prozac or ecstasy equivalent... a lot of money in serotonin
2016-09-15T23:39:48.000Z	776566216588754945	@BT_Shweni hope you're at least doing the standard ibuprofen hot water bottle overload sisi
2016-09-06T11:58:49.000Z	773128317016866816	@kimmberlyymarie ibuprofen helps. I have 800 mg but I split it in half so that it's 400 mg. You'll just bleed more but it helps.
2014-01-11T10:20:02.000Z	421949617090338816	@larzy26 have you got ibuprofen gel? I've done that before and it really helps. Have you been sleeping funny? X
2015-08-18T03:24:07.000Z	633479458373042176	My handsome is getting 4 top teeth all at once 😩 Tylenol is definitely his best friend right now
2016-08-07T12:00:40.000Z	762257146327232512	Why do people on methadone say they're 'clean'. Methadone is a heroin substitute. They're still a drug addict! #MethIsDirty
2016-05-29T11:45:24.000Z	736886155703123968	😡 fucking raging that people still think you get your child dx with ADHD just 2 get handed pills that easy. Like getting paracetamol from GP
2013-05-13T13:58:14.000Z	333944276167847937	I don't understand how someone doesn't know what NSAIDs means and yet they take ibuprofen. #educateyourself
2016-12-16T03:06:12.000Z	809595455873159168	@prstskrzkrk don't know what you did, but ibuprofen and ice is a good general palliative.
2017-01-10T10:13:50.000Z	818762767960342528	@caitlinnatkins did you have your gallbladder removed aswell? It's mad how them paracetamol knock you straight out x
2012-12-30T05:39:40.000Z	285258835227193344	These Tylenol Sinus nighttime pills suck!! I can't fall asleep.. I should have bought NyQuil like I normally do..
2017-01-01T20:38:31.000Z	815658486235275264	I had ibuprofen for breakfast
2016-04-19T16:59:48.000Z	722469760651243520	@lesloe_14 I have ibuprofen but that's it 😕
2015-06-28T06:37:30.000Z	615046344454107136	I stamp ibuprofen is my bestfriend 👌😂😂😂
2015-06-19T10:45:36.000Z	611847291423449088	I need an ibuprofen 800mg 💊 ..but I don't feel like going all the way to my moms room 😒
2013-10-01T11:46:17.000Z	385007758195838976	@callumrowlinson @andy_walling thinking BIG ibuprofen may be required to speed up proceedings ;-) what do people do who don't run!?
2012-10-21T15:48:41.000Z	260044949192585217	Guy in the coffeeshop is talking about his former steroid use to his geeky, young male companion. #politeconversationfail #ohmaryville
2015-10-16T05:01:05.000Z	654884747760369664	When you tell your grandma you hurting and she tell you she got some that make a 10 feel like a tylenol 😂 im okay with the 10 grandma
2015-08-10T02:12:48.000Z	630562412110946304	@Elegant_Mermaid I love buff guys but he just looks like he's on steroids 😷
2015-07-16T00:42:30.000Z	621479987363713024	Craving some xanax
2016-05-25T02:04:43.000Z	735290468980772864	@YungNamek @PapaCone_ what a low payoff, too. It's like ruining a body with tylenol instead of opiates
2016-07-09T03:33:00.000Z	751620138919530496	It's Friday night and I already popped two Advil PMs and crawled into bed... 😴✌🏻 #TooCoolForSchool
2015-05-17T22:21:13.000Z	600063550703403008	Don't talk shit about ibuprofen babies work wonders
2013-09-10T02:15:37.000Z	377253998769610752	That tylenol made me feel so much better
2015-06-30T22:23:41.000Z	616009238205362176	@mei_sparkles Oscar's on steroids for arthritis in his spine so they're giving him more of an appetite x
2016-12-24T22:18:20.000Z	812784499683708928	i put ibuprofen in my body an hour ago wtf!!
2016-10-03T14:44:37.000Z	782954512537513984	We are all sick. Lil man is under 2 and pretty much only have Tylenol. I'm preg and am really limited on what mess I can take
2015-03-20T14:36:11.000Z	578928025535803392	@ahoyember I have to put steroid cream on it 😭
2017-01-04T09:33:39.000Z	816578328861741056	So yesterday my ultrasound on my shoulder showed inflammation so I've been prescribed physio and steroid injections.
2015-01-10T22:50:49.000Z	554047738296684544	I'm also wondering (after my two weeks on steroids) will I be judged if I wear my boyfriends pants in public?
2015-05-27T05:45:00.000Z	603436720973979648	Pretty sure I have everything packed and ready to go to the doctors tomorrow AM. Just gotta get the tylenol around.
2016-11-19T02:20:33.000Z	799799492916613120	My pdocs were very concerned I get my klonopin BEFORE the holidays. I LOVE THEM.
2016-08-23T02:38:56.000Z	767913986159288320	@bkarimoore Curing my joint pain or risk kidney failure? Idk man, ibuprofen might be the move.
2016-12-21T04:34:16.000Z	811429556913586176	two handfuls of cashews is the therapeutic equivalent of a prescription dose of Prozac
2014-10-02T01:31:54.000Z	517487103232737280	They are soar, and nobody got asprin or tylenol...
2016-08-07T12:10:52.000Z	762259712226263040	I need ibuprofen 😩😩😩
2015-05-13T17:59:06.000Z	598548034021097473	Deff need an advil tho 💆💊
2016-10-19T18:25:53.000Z	788808404563177472	@toreo It’s finally calming down, but people are still freaking out outside. I’m about to take some valium, close my blinds, and hide.
2015-10-27T17:59:07.000Z	659066811153956864	taste like frozen tylenol https://t.co/AiIvRhwSZM
2016-05-08T02:54:09.000Z	729142317576134656	Grrrrrrr!  I need advil 😢
2015-08-30T14:11:41.000Z	637991078361219073	Not leaving my couch all day. Sos need Motrin. ☹
2016-12-03T20:55:30.000Z	805153511356907523	Home from craft fair 1. Had a nice day, made some friends and a little cash. Need 500mg ibuprofen ahhh xD
2013-02-05T20:51:12.000Z	298896578121461763	"Did you Know?

Overweight men are more likely to have low testosterone levels, 

Vitamin D, a steroid hormone, is... http://t.co/EqXYFlYj"
2016-12-07T14:50:07.000Z	806511110136483841	@HeyMisfit I haven't found anything! I just keep ibuprofen on hand but I don't think it's supposed to be taken regularly?
2012-01-20T21:34:54.000Z	160475413901094912	Side bar: steroid shots are amazing.
2016-06-22T19:38:06.000Z	745702421469376512	4 ibuprofen  https://t.co/0oAMJFp8ko
2014-07-17T04:02:36.000Z	489621161513209857	Can Somebody Bring Me Some Motrin, My Head Banging
2013-08-25T07:50:22.000Z	371540036908367873	my tooth hurts. but i hate dentists so ibuprofen it is.
2016-05-28T03:01:37.000Z	736391953517006848	I need a fucking Xanax
2016-01-29T21:13:15.000Z	693180127098867712	These Niggas &amp; Bitches Just Be On ANYTHING. K2, Weed, Percs, Tramadone, Vicodin, Xanax...etc
2016-10-29T17:52:27.000Z	792423868988321792	@melindahaunton I'm on ibuprofen and sauv blanc. Likewise.
2016-11-04T22:30:00.000Z	794668043137847296	Am so bunged up. I can't have any lemsip only paracetamol and throat lozenges #pregnant #sniffles
2016-06-29T01:44:34.000Z	747968974810415104	@beeYOUteeeful try not to do it as much then. &amp; you can take Tylenol for pain! but that's it.
2016-12-24T19:41:17.000Z	812744978485153792	@carolinewik nope, just ibuprofen
2016-12-20T09:49:49.000Z	811146578614325248	@Johnny_MNU @ERN_Malleyscrub have done lots of ice, antihistamine, panadol, topical creams.
2016-09-12T05:54:35.000Z	775210980187840512	@Thlaylia Not much excitement in ibuprofen unfortunately.
2016-08-22T11:51:31.000Z	767690663777361920	Ima need a steroid shot , my throat closing 😔
2012-11-09T21:29:09.000Z	267015997922353152	Tues, I sent Michael to get Tylenol. Wrote down 'acetaminophen' &amp; said it's ok to buy off-brand. He came home with equate Dayquil. #lovehim
2016-03-13T07:14:24.000Z	708914087242010624	"at the class of '14 reunion:

""so what are you addicted to?""

""fucking adderall, how bout you?""

""just plain old boring xanax"""
2016-12-06T23:25:16.000Z	806278364155826176	@Patrice_Taio it must do something because it contains some paracetamol but I like the taste lol. I do find myself recovering quicker though
2014-08-17T18:04:29.000Z	501067054904905728	@RealAndyFlores oh yeah, that was from Fight Club. :p it was Marla's prescription for xanax hahaha.
2015-01-26T17:46:50.000Z	559769447091949568	Back massages dont help, heatpad don't help, tylenol dont help. Fml!
2015-02-18T02:22:56.000Z	567871858487341056	In serious need for something like Xanax. Surrounded by incompetent fools 😫
2015-03-31T03:05:08.000Z	582740381109911552	That ibuprofen didn't do anything . My freaking back still hurting and I took it at bout6 something .
2015-07-04T17:30:04.000Z	617384896202326016	@RissaBahdd I've been giving her Tylenol but I think I'll try ibuprofen now I haven't tried that. Thank you
2013-10-01T12:45:50.000Z	385022745190621184	2 tramadols and 2 paracetamol I'm off my face but im ready for work :) http://t.co/lD4gHquEhl
2016-01-29T17:03:22.000Z	693117241789943808	@MidwivesRCM have issued this advice on the use of paracetamol in #pregnancy https://t.co/xW7SMfHrKa
2013-05-03T22:01:04.000Z	330441906129616897	I need about 50 Tylenol
2016-02-25T03:05:09.000Z	702690767538561026	@CoachAltmanWM lol yeah I can take Tylenol which doesn't even help so yay. I'm loving the 3rd trimester so far. Not.
2017-01-07T23:16:02.000Z	817872450272825344	I'm taking 800mg of ibuprofen a day and you think this would help my headache out
2016-01-29T21:53:11.000Z	693190177909374976	Tfw your ibuprofen kicks in and you know you caught the migraine in time. #thankyouJesus
2013-04-10T10:35:40.000Z	321934497702629376	@LRyan1x get some cordisol mouthwash that helps, then paracetamol then neurophen that way your taking tablets every 2 hours not 4! X
2012-01-15T17:43:04.000Z	158605131271766016	MADD as hell the hospital gave me fuxkin prednisone I hate taking that shit
2013-07-22T17:36:13.000Z	359366283348803584	In the span of one year we discovered g is anaphylactic allergic to ibuprofen and now doesn't tolerate dairy. Any #allergy moms out there??
2016-02-02T17:23:07.000Z	694571763217276928	@TheBethMN already did the advil part. Might need the beer soon.
2016-11-14T00:41:09.000Z	797962537778102272	@2kidsundertwo their parents give them tylenol but when they come to daycare their fevers are back because the Tylenol only lasts so long
2016-08-30T22:09:54.000Z	770745386017366016	@AngieMelchiade I'm trying to convince myself it won't be bad and to get it but I'm a baby. Lol they say ibuprofen before hand helps.
2015-05-21T15:03:40.000Z	601402988318580736	Advil &amp; a head rub is well needed
2011-11-14T16:42:09.000Z	136121753897410560	@jzander2011 good deal!  im jealous of your adventure today! bring the extra tylenol back with you too. so i can have it at work :)
2015-02-16T20:13:07.000Z	567416404174188545	The fact I was strong contracting for over 48 hours on just paracetamol but yet I cry when I stub my toe 🙈
2016-01-21T19:58:43.000Z	690262266978144256	When they just put your mom on steroids for her to deteriorate comfortably instead of really finding out whats wrong with her fucking idiots
2016-12-23T04:44:07.000Z	812156811608363008	Worst headache ever. I knew I should've left the ibuprofen in the car 🙄
2015-11-12T02:23:15.000Z	664629497325572096	When your sister goes to take ibuprofen and takes ibuprofen PM instead. Lord. 😑
2017-01-08T01:25:29.000Z	817905030116347906	@SuperFazza I can only use ibuprofen
2016-03-11T16:55:29.000Z	708335549430374400	No, I don't need Tylenol, I just need you to leave!
2013-08-03T21:35:23.000Z	363775125998403587	My coworker gave me some pills she said were ibuprofen but now I feel high and idk man I'm scared to drive home
2016-02-22T19:46:08.000Z	701855511860404224	Cause methadone withdrawal is the best time for a photoshoot. 👌 https://t.co/vYTBYAN9pB
2015-06-11T20:13:09.000Z	609091016289841152	Shouldn't valium and norco help my pain? Like..?
2016-03-07T22:40:23.000Z	706972793351446528	Hate being in pain &amp; motrin isn't fuckn helping
2013-07-24T05:03:23.000Z	359901601131008002	My head is killing me! 😩 I really wish I wasn't allergic to ibuprofen right now!
2010-03-11T04:14:36.000Z	10306384801	"""well I did take theraflu and advil once  and it kind of scared me"" - Madi weighing in on the prescription pill scandal."
2015-05-03T21:53:49.000Z	594983222577999872	Hate niggas who do xanax
2015-04-11T12:01:52.000Z	586861722884898818	@xx_JustKISSme i dont take meds at all . Ive only taken tylenol twice for migraines 😔
2016-04-13T16:53:41.000Z	720293893716209664	Why the FDA is warning Americans about ibuprofen https://t.co/VXXlZeVb9m
2017-01-16T06:12:20.000Z	820876318439075841	xanax? i haven't heard that name in yeaaars
2013-11-07T02:24:45.000Z	398274795902472192	Damn my grandma got them xanax for days lol
2016-11-01T03:12:49.000Z	793289667093237760	@Fvmouslildee I like the ibuprofen better
