created_at	id	text
2016-10-19T20:28:30.000Z	788839260275310597	Idk whether I need an Advil or vodka
2015-05-26T15:56:05.000Z	603228116778000384	@emmajmeredith lol it's okay it's not even as bad you. I just have a fever and I'm getting it under control with ibuprofen.
2014-12-07T00:26:36.000Z	541388267803779072	I need Tylenol
2015-03-02T23:06:07.000Z	572533372070858752	“@chancetherapper: Xanax the new Heroin. Don't let em fool u”
2016-06-08T04:14:45.000Z	740396622086049792	Every time I'm in pain I refuse to take Tylenol (the only thing I can take) I hate OTC medication ):
2013-03-15T04:26:42.000Z	312419562731761664	&amp;&amp; this tweet is for the guy who said my boyfriend is on steroids &amp; cheats in girls, you're just jealous too.
2016-03-21T17:25:57.000Z	711967093961306112	I'm gonna take a nap... Some Tylenol &amp; just chill😩
2016-08-25T05:37:41.000Z	768683747080220674	Hopefully this Tylenol does it job because this pregnancy have me with bad toothaches
2010-12-05T04:04:10.000Z	11269573064003584	Doin 4th show in half hr&my fever is spiking!Anyone comin pls bring Panadols..?! :) keepin spirit high tho :)
2014-10-31T15:48:56.000Z	528212030084636673	@nNoela I guess this can cause baby's growth to slow (which it had - but the steroids caught baby up) so monitored at weekly ultrasounds
2014-07-25T04:56:37.000Z	492533857602641921	"Tbh I do miss having a bf for like ""my tooth hurts :(((( bring me ibuprofen?"" texts"
2016-01-13T03:43:46.000Z	687117809772396544	@ChaBoiJack I don't have your #, but thanks again for dinner😁 it was cool seeing you. &amp; Sorry I didn't have Advil.
2016-08-05T04:03:39.000Z	761412326574661633	You gave him Tylenol yet  https://t.co/Ntdajj86AD
2015-11-04T04:13:34.000Z	661758157702742016	Prednisone and animals do not mix well #pottythirty
2015-01-23T07:41:59.000Z	558530065416609792	I can't sleep and I can't take any pills to sleep fml!!! Bestie can I take Tylenol pm ?? @Lavitaesbell
2014-03-18T14:54:28.000Z	445936278366740481	I need a 3 ibuprofen, bacon and, a blue powerade. If anyone wants to bring those 3 things to me in bed that would be great!  #hangovercure
2016-06-21T21:28:54.000Z	745367916992929793	@MarienPicado ugh I know and Tylenol never works for me
2014-05-07T19:40:20.000Z	464127613012029440	Boys 15 that take steroids will look horrendous when their about 20, bellends
2015-01-23T15:59:48.000Z	558655346223222785	I need ibuprofen.
2016-12-23T14:09:23.000Z	812299064503111680	I've said it before and I'll say it again: the Nextdoor app/site is old people Facebook on steroids.
2014-12-03T21:18:43.000Z	540253824599220226	@Sarahhaines12 😖 never felt that rough eveeer! Had a shower, two ibuprofen. Put my dress and heels on and chucked a smile on for the day 👊
2015-07-29T14:01:45.000Z	626392168643592192	I still got all my pain meds. Tylenol 3s with  the codeine and narcos...
2014-04-17T14:45:52.000Z	456805751546081280	I need a Xanax before every presentation
2015-12-23T03:50:30.000Z	679509358405926914	Holy fuck someone throw a few bottles of Tylenol my way 😷
2014-05-08T01:35:35.000Z	464217012118753280	&amp; the best part is I took my last pill earlier an I can't get more till tomorrow 😿 I'd really like a Xanax RN 🙍🔫
2015-05-31T20:58:22.000Z	605116130810667009	LaGrange police are on steroids today. We've seen 6 people pulled over since 1. You go blue✊
2015-04-22T07:20:00.000Z	590777052778795008	@MsStoney816 kush dust, xanax, and vodka lol
2015-11-06T03:01:40.000Z	662464839709802496	@Ms_Faith seems like foreverrrrrr lol this is the third time in two weeks. Just got steroids this am another dose tomorrow 😩
2016-06-06T01:44:15.000Z	739633974390095873	Ok Tylenol  https://t.co/DqtSvu2vZ4
2016-10-28T21:58:27.000Z	792123387443150848	Wtf do you mean did the doctor say it was okay? I'VE BEEN GIVING HIM TYLENOL SINCE HIS VERY FIRST COLD!! Gtfoh!!
2015-12-30T06:13:56.000Z	682082172254081025	Someone bring me Advil. 😥 I live with a headache I cannot bare anymore!
2015-09-24T15:45:28.000Z	647074377650053120	My body dislikes nightshift so much, I have a mouth full of ulcers, a tired headache that paracetamol won't touch &amp; high level of grumpiness
2015-06-25T18:58:27.000Z	614145648779243525	Sincere is a fucking super 3 yr old. Lol I swear they got that nigga on steroids 😂 what 3 yr old you know can jump a fence ? 😭😭😭😭😂😂😂
2015-08-30T02:08:16.000Z	637809026999259136	"Bookworm quote: ""He did get the Anacin, but the idea of…"" - ""Finders Keepers:…"" http://t.co/s2K0q5EJUr http://t.co/afD1sbBHyu"
2015-09-24T05:55:37.000Z	646925938278670336	Ibuprofen, peppermint tea and a shower
2016-05-15T16:44:29.000Z	731887990717435904	Sunglasses, Advil and IHOP last night was mad real...FUN😂😂😂thank God she is my DD😘😘😘😘 https://t.co/fhCJ3TVOR3
2016-01-07T04:51:30.000Z	684960529786482689	I pop 2 tylenols everyday Kus of my damn teeth whewwww I want this shit pulled
2017-01-07T18:16:20.000Z	817797028730249216	@saydesikayy your upper part might be sore for a few days . Ibuprofen &amp;sea salt spray was my best friends .
2015-06-11T02:29:16.000Z	608823282951819264	Just pop me a Tylenol
2014-12-16T22:30:34.000Z	544982947657297922	"Explaining ""twittering"" to my 63 year old mother... also just took two Tylenol"
2015-02-19T22:32:48.000Z	568538720221011968	Note to self. Multiple Aleves &amp; Tylenols with Codeine on an empty stomach is a no no. #backpain #tummyupset #blechy #nausea
2016-08-21T07:57:14.000Z	767269314734858240	@Rivvv_HD get some Tylenol pm works like an angel
2016-12-16T20:14:05.000Z	809854127614337024	Gotta get some Tylenol more today
2015-06-06T01:21:02.000Z	606994169689702400	"""Get me a pillow, a trash can, ibuprofen and water and then leave me alone!""

-too drunk me"
2014-01-15T04:19:37.000Z	423308466217050112	@Jakerzlive @nat_val001 Jake, are you on your period today or something? Take some Motrin or something because your moody af
2015-12-07T10:03:18.000Z	673804971364741120	Ive never been more ready to take an Advil or something stronger for a headache. 🤕🤔☹️
2014-08-25T08:49:24.000Z	503826463544856576	2 sets of steroids , an antibiotic &amp;' breathing treatments will be my new best friends forrrrr a couple weeks 😩😒😷
2014-10-28T10:22:14.000Z	527042650835529728	U still dey interview? RT @makuo4: Somebody please gimme the T1/2 of tetracycline and panadol. Google no dey open.
2016-02-01T22:18:32.000Z	694283720707014656	Bitches love talkin' bout Xanax this Xanax that...bitch take ur pill poppin ass to rehab 🤔
2017-01-24T21:08:09.000Z	824000862297198597	I need 10 tylenols and 5 perks
2016-09-17T04:39:22.000Z	777003990487891968	Im allergic to Tylenol and bee stings. Worst things to be allergic to.
2016-10-05T21:20:31.000Z	783778920390733824	For all y'all who have baby fever, let me show you my sons hospital bills, just to been seen 15 mins to be told to give him Tylenol 🙄💸💸💸
2016-01-29T07:22:06.000Z	692970961084227585	He made me realize I'm crazy and put my pull up game on steroids 😖
2015-08-12T00:20:55.000Z	631259031202590720	She's also using methadone and crack... #tmlt
2016-02-01T04:03:03.000Z	694008033920290816	I just made Logan take children's Tylenol because it's all I have but I'm not having any more of this fever stuff around me
2014-12-04T00:28:52.000Z	540301676713091072	These motrins are about to knock my ass out 😴
2013-01-21T23:33:41.000Z	293501650293895168	Ibuprofen, sprite, water and some saltines. #LifeOfaSicky 😣 http://t.co/5DDhQcIt
2016-11-01T04:38:13.000Z	793311158119702528	@Postnuc_mama we gave her Tylenol tonight and it cut way back on the random screaming, and she seemed much happier after. Tylenol is our friend.
2015-06-05T13:37:30.000Z	606817121587240960	.@RadioAmy @KaylaRHedrick also no poultry in the us are given hormones or steroids. I'm a turkey farmer &amp; happy to answer questions
2015-04-12T05:42:09.000Z	587128552329478145	Lmn movie chocolate nd Advil.
2016-12-28T03:34:00.000Z	813951102630694912	Anybody checked on Fran Dresher?! Get her on the line too cause 2016 bein an unpredictable bitch w/o her Xanax
2014-10-29T04:08:40.000Z	527311027923591168	morphine &amp; Valium I geel great
2016-10-12T04:50:25.000Z	786066470866419712	I took 2 500mg Tylenols around 3. Is it safe for me to take 2 more now?
2016-07-18T23:07:06.000Z	755177104577138688	Lmaoooo these hoes doing steroids talking bout happy weight
2016-08-30T06:43:10.000Z	770512166977929216	When you wake in a bad mood all cause I was too stubborn to take paracetamol last night when headache appeared
2014-06-16T04:53:55.000Z	478400051635445760	I could go for some chocolate, ibuprofen, and cuddles right about now lmao  😥🔫
2015-04-28T20:35:56.000Z	593151686006460416	the passenger seat of my car has a heating pad, a bag of Reese's, a bottle of Tylenol and hairspray #thestruggle
2016-12-20T02:01:14.000Z	811028657477132288	My back started hurting at 1. Took some Tylenol at 2. Bought a heat wrap at 3. Went to work at 4. And after all that my back still hurts.
2016-11-28T09:58:33.000Z	803176242774085633	As if I didn't have trouble falling asleep, I am rudely woken up my cramps 😭 where them 800mg Ibuprofen at!!?
2015-09-17T00:58:41.000Z	644314498585772032	Hahaha wow of course the only medicine I can take is Tylenol &amp; we don't fucking have any ☺️🔫
2015-08-02T15:49:51.000Z	627868925448089600	@Model_Bitch 😭😭😭 Im trying! I need a Tylenol like right now
2016-06-24T03:11:21.000Z	746178873981698048	@MyssLyssa_ i gave him Tylenol &amp; just bought the Advil so we'll see if that helps. &amp; I'll try the frozen fruit!! Thank you
2014-05-28T00:52:18.000Z	471453876940718080	"""I'm a recovering addict how dare you ask me for xanax... Hey you got oxys? Lemme get two""😒😂 because that's progress #pathetic"
2016-01-24T18:59:50.000Z	691334613629685760	Tylenol &amp; Advil kind of day
2016-09-26T20:13:05.000Z	780500461451214848	I am so not surprised by this anymore. Hillary would be Obama on steroids. https://t.co/yu1waOxggv
2015-06-03T02:21:31.000Z	605922230594248705	I Was Too Through When Them Niggas Gave Me Children's Motrin. But That Shit Broke My Fever Tho. 😂😂😂
2016-12-26T19:21:36.000Z	813464802014085120	Is this capsular contracture? How can I avoid revision surgery? Thoughts on ultrasound therapy and Accolate? https://t.co/orX6Ji6uum
2014-03-06T19:43:33.000Z	441660375797612544	Tylenol pm gone soon become my bestfriend
2016-11-11T05:38:29.000Z	796950200619307008	@Steve_theWicked It's tricky-everyone reacts a little differently. I was on Prozac and was miserable from the side-effects.
2015-02-08T04:14:43.000Z	564276112419995649	Just got the second dose of steroids for Sofie's lung development. Trying to get my baby girl stronger so she can be ready for delivery!
2016-07-01T13:54:48.000Z	748877518673895425	Never wanted his skin like mine or ruin himself with steroids.
2014-04-30T13:46:47.000Z	461501924337278976	Last night was mad real. Sunglasses and Advil.
2015-06-28T21:19:08.000Z	615268215393009664	Steroid injections sting like a trooper!! I don't mind needles but frig me the liquid hurts!!
2015-10-02T18:50:59.000Z	650020166869385216	@OurFoxTales just did this! I included wine and a mr and Mrs. Picture frame and Advil for the headaches :)
2015-06-13T05:20:31.000Z	609591155353784320	I'm a walking disaster waiting to happen.  Tweaked my back by turning in my chair.  Going to take a Tylenol and a 45 min nap
2014-01-06T21:39:21.000Z	420308633210347520	@jessie38518150 they are a natural antidepressant also!!  A handful = an average dosage of prozac.  Saw it on a documentary! #healthy
2017-01-18T17:09:24.000Z	821766451367276544	@virginia__htx no wonder he's blind lmao they probably gave him Motrin for his eyesight
2009-05-17T05:49:53.000Z	1823737768	I suck at twitter. I haven't slept much in the last two days...come on Advil PM & decongestant....come on!!!
2015-09-13T15:38:10.000Z	643086272966303744	HELP ME I FEEL LIKE ISH. At least I have my mom delivering me Advil and powerade on the couch. Why am I so old
2015-05-05T04:26:54.000Z	595444533476724737	@lucky_luciano0 why would you post this? I literally look like a deformed e.t. on steroids
2016-09-11T03:56:50.000Z	774818960852197376	Ibuprofen &amp; some good weed is always the cure to a headache 👌🏾
2016-08-24T02:08:51.000Z	768268804279238657	@roman_bueno you lookin good bro what kinda steroids you taking is what he was really asking
2016-11-30T03:40:31.000Z	803805883549487104	I liked a @YouTube video https://t.co/RQmGGa5Sx7 Steroids are messing me up! VLOG #4
2014-06-25T21:49:48.000Z	481917198253162496	A week ago today I took two paracetamol for a headache and decided to have an early night... A few hours later and... http://t.co/FOrnnEphs2
2015-05-06T01:48:57.000Z	595767171004944384	Let me take some Tylenol and go to sleep 👌✌
2016-04-01T17:19:23.000Z	715951706421477376	@THEkarliehustle on 4/14 u will be the fierce Super Woman that you always were...on STEROIDS. We do before 8 am what most can't do in a day.
2016-09-15T09:15:20.000Z	776348666252722176	@Jess4now05. Hope you better go to dentist and in the mean time take Motrin
2016-11-28T16:01:34.000Z	803267600780169217	'I had to pull over and take half a Xanax': the toll of documenting US gun violence https://t.co/YA22AOxTIm
2015-11-10T08:32:11.000Z	663997569899466752	@jusdeja give them some tylenol
2014-12-19T16:51:46.000Z	545984849262415872	Yes he's teething, but him chewing on things DOES NOT mean he needs Tylenol. She knows I've NEVER EVER given it to him.
2016-12-06T17:31:59.000Z	806189456717967360	@happyappy7 Thank you, sweetie! I'm sure it's just the weather change. Tylenol is so not working right now. 😙😙😙❤❤
2016-05-07T15:55:36.000Z	728976585546604546	"Jesus be a Tylenol.... 
My heart and mind is happy with all the events I'm doing... Body disagrees!"
2016-07-17T16:28:49.000Z	754714484548198400	Friends don't let friends do Xanax. Grow up!!!! Seriously... 😠
2016-02-14T17:06:51.000Z	698916321891717120	@eiffaakmal aku klu anak ngn bpk dmm, aku mmg x lyn dh bpk.. Aku bg panadol suruh dia tdo jer 😆😆😆.. Kejam kan, syg anak lebih 😁
2016-09-25T02:05:31.000Z	779864377134555136	A little Advil vapor rub and a bottle . 👌🏽👌🏽👌🏽👌🏽👌🏽
2013-12-09T07:32:45.000Z	409948719870926848	@TylaJohnson89 stop using steroids they r bad. Omg.
2014-04-02T23:48:14.000Z	451506422124408832	Omg my mother was right 😍 wine and Advil is the best remedy for cramps
2014-12-23T23:11:56.000Z	547530074334191616	@stophatingson she bust her lip and tore somethin in her mouth😔😓 she went to the doctor &amp;has been taking Tylenol she seems to feel better
2014-01-30T22:21:54.000Z	429016647194517505	@Matthops82 I just had to take a Xanax because of that picture.  Thanks a lot, Matt!  :)
2012-08-06T23:00:46.000Z	232612207786086400	The doctor put me on steroids. Da fuq?
2015-04-03T00:28:40.000Z	583788171239882753	Can't wait to get him motrin tomorrow. Poor baby is absolutely miserable which makes for a super stressed out momma.
2016-09-10T12:20:15.000Z	774583262857551872	OH MY BODY HURTS. GIVE ME ALL THE TYLENOL NOW. #fitmom #sosoreiminshambles
2014-04-13T21:38:46.000Z	455460110148857856	We just bought 252 candy bars, 84 packs of mints, and 100 packs of Advil. #weddingprep
2016-02-19T12:38:39.000Z	700660768962977792	That Tylenol last night tho 🙌🏾🔌 yasssss
2015-09-07T03:34:00.000Z	640729703016304640	My life be like Tylenol, Zantac, Tums, repeat. #800monthspregnant
2016-05-05T21:40:24.000Z	728338583686361088	@THERoyalCrabbit oh I know that feeling all too well. Prednisone?
2010-04-20T18:15:19.000Z	12530093972	These allergies are killing me!!!! Taking Claritin D and Flonase.... what else can I do? Trying to stay inside too but it's getting tough!!
2015-07-22T16:55:22.000Z	623899145724690432	@TattooedTeaLady why can you not take a paracetamol?
2013-05-10T00:57:30.000Z	332660634514771968	“@silvalove92: Is it okay to drink if you took Tylenol?”yes
2014-04-23T11:27:00.000Z	458930032732540928	@Justdip aw aren't you bringing your Valium?
2016-01-08T10:09:27.000Z	685402932523630592	This is the second time Mias had to get steroids to calm down her asthma.. If there's ever a third time I'm bringing her to a specialist.
2015-04-18T05:22:06.000Z	589297834068836352	Advil has become my best friend!
2016-01-05T05:26:42.000Z	684244608625184768	I normally don't have anything stronger than panadol, so taking Endone is knocking me for 6. It's really good shit
2015-02-17T16:16:44.000Z	567719305580920832	"I mean. ""My Lova"" has been on repeat as if God is en route. Revelation on steroids I chant."
2013-09-05T18:11:21.000Z	375682579951013889	Photo: 9gag: Stallone is 1 year older than Schwarzenegger. What is he taking? Ummm…. steroids? http://t.co/ljjGuT9CqH
2015-02-26T04:44:11.000Z	570806509396865026	I need about 10 ibuprofens, a hot tub, Gatorade and $10,000,000,000. #reallythough
2014-09-04T22:57:15.000Z	507663711633305600	I'm tried of popping Tylenol every 6 hours&amp;&amp;more than anything being pregnant 😑😞😭
2016-05-14T17:18:51.000Z	731534251049533440	@_ItsDrea_ my mama keep telling me to take a Ibuprofen
2017-01-07T19:11:02.000Z	817810795916566528	Carrie Fisher Had Her Ashes Put in a Prozac Pill-Shaped Urn https://t.co/Sa7UoF5HaR https://t.co/kdUWEhCFH8
2012-12-31T03:59:24.000Z	285595988436082689	David had a high fever so we gave him Motrin and let him stay up a bit. Now he's tucked into our bed and wat http://t.co/rBZRuYKq
2016-08-25T23:37:00.000Z	768955364943335424	Tylenol is the weakest fuckin pain killer on tha 🌎
2012-10-18T19:28:05.000Z	259012999250071552	Someone's Tylenol kicked in :) #poorsickbaby http://t.co/eQ7mipf
2014-07-30T00:30:11.000Z	494278748632391680	Just took a Xanax sippin on this Henny! Fuck what y'all talking about cheers to this cold world!!!!!
2016-12-15T15:54:53.000Z	809426511396802561	@utcvm Mac Keaton. We need more Keppra and I wanted to talk to someone regarding his Diazepam. We have use 3 doses. We probably need more.
2014-07-03T02:53:57.000Z	484530455878701058	I've faced 3 fears within the last 3 weeks: flying without Xanax, heights on a high balcony &amp; relationship commitment. I'm proud of myself!
2014-06-20T04:47:06.000Z	479847890370572288	“@FriendlyAssh0le: can someone give this man an advil? http://t.co/9VbIEXr2A6”😂😂😂
2016-12-07T20:39:40.000Z	806599078415044608	Honestly truly that pic of my nephew just Mek mi ketch one piece ah baby fever ... I got Motrin on deck tho
2015-02-03T04:37:01.000Z	562469782730309632	Had the Worst headache ever tonight. Just popped 4 Advil. Feeling gr8 now 😁😅
2016-09-23T04:11:05.000Z	779171203701411840	Jesus be a shot of tequila. A margarita I don't have to beg for. A decent buzz. A Xanax. A nanny. Something.
2016-03-24T16:14:27.000Z	713036264157659136	I would do anything to take some Tylenol then take a nap. 😰
2012-02-27T23:27:06.000Z	174274386830958592	Tylenol&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;Advil 👌
2011-12-04T03:48:35.000Z	143174834929664000	Wow what a disappointing fight! Like did they both take a Valium before they went out?
2016-12-07T02:48:52.000Z	806329603132444672	@taylorgreysnail Try grape juice, ibuprofen, a hot bath, and then a cold rag on your head while goin to bed!That's what always helps me. 🤗
2015-12-12T21:26:49.000Z	675788922832621570	Use to have Xanax ways hustling in the days. Percocet poppin on the way to make the plane.
2013-03-20T22:45:08.000Z	314507930609258496	@mrBobbyBones Pinterest says to use an Advil Lui-gel. Poke a hole and put it on.
2017-01-01T17:06:23.000Z	815605099041058816	Tylenol is my best friend right now😩
2016-02-23T13:40:10.000Z	702125801890828288	Are you popping Tylenol, Ibuprofen, Advil etc. like it's candy to try to ease your pain or discomfort? Even... https://t.co/so6DQpdswO
2015-05-12T09:48:56.000Z	598062290970095617	' when your up on a 4 am mission to Walmart for some Tylenol Pm for this pain &amp; insomnia 😩
2014-04-28T03:48:32.000Z	460626594361380864	Xanax are my fav
2016-07-11T14:17:13.000Z	752507038253453313	@JJJ idea: caffeinated ibuprofen.
2014-12-26T18:26:20.000Z	548545362068127745	Being pregnant &amp; being sick SUCKS you can't take no medicine but Tylenol
2015-06-27T23:29:48.000Z	614938709545201664	"My dad's on oxycodene for his tooth pain and looks at caleb and says ""don't yell umpas tripping"" 😂😂"
2012-09-22T17:50:53.000Z	249566453097967616	Oxycodone can reaaaalllllyyyy make ya feel good
2016-11-09T05:28:48.000Z	796222990677483521	@BriggsGE feels like bad reality tv... I need Valium... want to cry, need to cook dinner...
2014-06-20T10:54:25.000Z	479940325301968897	Night two of asthma watch. Boy is now on maximum Ventolin and prednisone. Fun and games. #not #asthmasucks
2015-11-09T02:42:46.000Z	663547246202462209	Every time I take Valium (for my back) I just get pissed at fucking everything and everyone. Fuck off.
2014-04-29T21:55:47.000Z	461262595786166272	@penni_powell with Tylenol and that said it relieves sinus pressure! You'll have to try things that will work for you.
2017-01-09T23:57:31.000Z	818607666398314496	@therealkimj Advil, ice, and elevation is my saving grace whenever I sprain my ankle.
2014-03-02T17:17:07.000Z	440173971921588224	Help! I Am Taking Prozac During My Pregnancy! http://t.co/mvfQi9CMEA
2016-09-13T01:32:30.000Z	775507416410652676	I took 5 ibuprofens lastnight and it still hurt 💆🏾
2014-01-05T01:31:42.000Z	419642330829037568	From the list of side effects of prednisone. How do you know if your sense of well being is false or extreme? http://t.co/I2kPspeCsE
2016-01-26T16:00:44.000Z	692014314018992129	Two handfuls of cashews is the therapeutic equivalent of a prescription dose of Prozac. ... Read More: https://t.co/t1iKrAJRDA
2016-08-30T02:12:05.000Z	770443944412852224	@AntLewis03 lol duuuuuh silly. specifically Xanax for these tweets
